"LOCATION","Pays","VAR","Variable","TIME","Temps","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRT","Portugal","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2016.6","T4-2016","100HAB","Pour 100 habitants","0","Unités",,,10.55,,
"PRT","Portugal","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2017","2017","100HAB","Pour 100 habitants","0","Unités",,,13.411,,
"PRT","Portugal","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2017.3","T2-2017","100HAB","Pour 100 habitants","0","Unités",,,11.891,,
"PRT","Portugal","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2017.6","T4-2017","100HAB","Pour 100 habitants","0","Unités",,,13.411,,
"PRT","Portugal","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2018","2018","100HAB","Pour 100 habitants","0","Unités",,,16.635,,
"PRT","Portugal","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2018.3","T2-2018","100HAB","Pour 100 habitants","0","Unités",,,14.962,,
"PRT","Portugal","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2018.6","T4-2018","100HAB","Pour 100 habitants","0","Unités",,,16.635,,
"PRT","Portugal","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2019","2019","100HAB","Pour 100 habitants","0","Unités",,,19.542,,
"PRT","Portugal","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2019.3","T2-2019","100HAB","Pour 100 habitants","0","Unités",,,18.12,,
"PRT","Portugal","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2019.6","T4-2019","100HAB","Pour 100 habitants","0","Unités",,,19.542,,
"SVK","République slovaque","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2016","2016","100HAB","Pour 100 habitants","0","Unités",,,7.039,,
"SVK","République slovaque","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2016.3","T2-2016","100HAB","Pour 100 habitants","0","Unités",,,6.659,,
"SVK","République slovaque","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2016.6","T4-2016","100HAB","Pour 100 habitants","0","Unités",,,7.039,,
"SVK","République slovaque","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2017","2017","100HAB","Pour 100 habitants","0","Unités",,,7.57,,
"SVK","République slovaque","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2017.3","T2-2017","100HAB","Pour 100 habitants","0","Unités",,,7.201,,
"SVK","République slovaque","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2017.6","T4-2017","100HAB","Pour 100 habitants","0","Unités",,,7.57,,
"SVK","République slovaque","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2018","2018","100HAB","Pour 100 habitants","0","Unités",,,8.438,,
"SVK","République slovaque","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2018.3","T2-2018","100HAB","Pour 100 habitants","0","Unités",,,7.863,,
"SVK","République slovaque","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2018.6","T4-2018","100HAB","Pour 100 habitants","0","Unités",,,8.438,,
"SVK","République slovaque","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2019","2019","100HAB","Pour 100 habitants","0","Unités",,,9.463,,
"SVK","République slovaque","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2019.3","T2-2019","100HAB","Pour 100 habitants","0","Unités",,,8.964,,
"SVK","République slovaque","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2019.6","T4-2019","100HAB","Pour 100 habitants","0","Unités",,,9.463,,
"ESP","Espagne","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2016","2016","100HAB","Pour 100 habitants","0","Unités",,,10.658,,
"ESP","Espagne","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2016.3","T2-2016","100HAB","Pour 100 habitants","0","Unités",,,8.699,,
"ESP","Espagne","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2016.6","T4-2016","100HAB","Pour 100 habitants","0","Unités",,,10.658,,
"ESP","Espagne","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2017","2017","100HAB","Pour 100 habitants","0","Unités",,,14.208,,
"ESP","Espagne","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2017.3","T2-2017","100HAB","Pour 100 habitants","0","Unités",,,12.205,,
"ESP","Espagne","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2017.6","T4-2017","100HAB","Pour 100 habitants","0","Unités",,,14.208,,
"ESP","Espagne","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2018","2018","100HAB","Pour 100 habitants","0","Unités",,,18.401,,
"ESP","Espagne","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2018.3","T2-2018","100HAB","Pour 100 habitants","0","Unités",,,16.328,,
"ESP","Espagne","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2018.6","T4-2018","100HAB","Pour 100 habitants","0","Unités",,,18.401,,
"ESP","Espagne","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2019","2019","100HAB","Pour 100 habitants","0","Unités",,,21.711,,
"ESP","Espagne","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2019.3","T2-2019","100HAB","Pour 100 habitants","0","Unités",,,20.195,,
"ESP","Espagne","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2019.6","T4-2019","100HAB","Pour 100 habitants","0","Unités",,,21.711,,
"SWE","Suède","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2016","2016","100HAB","Pour 100 habitants","0","Unités",,,20.452,,
"SWE","Suède","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2016.3","T2-2016","100HAB","Pour 100 habitants","0","Unités",,,18.675,,
"SWE","Suède","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2016.6","T4-2016","100HAB","Pour 100 habitants","0","Unités",,,20.452,,
"SWE","Suède","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2017","2017","100HAB","Pour 100 habitants","0","Unités",,,23.758,,
"SWE","Suède","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2017.3","T2-2017","100HAB","Pour 100 habitants","0","Unités",,,21.736,,
"SWE","Suède","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2017.6","T4-2017","100HAB","Pour 100 habitants","0","Unités",,,23.758,,
"SWE","Suède","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2018","2018","100HAB","Pour 100 habitants","0","Unités",,,26.143,,
"SWE","Suède","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2018.3","T2-2018","100HAB","Pour 100 habitants","0","Unités",,,24.959,,
"SWE","Suède","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2018.6","T4-2018","100HAB","Pour 100 habitants","0","Unités",,,26.143,,
"SWE","Suède","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2019","2019","100HAB","Pour 100 habitants","0","Unités",,,27.971,,
"SWE","Suède","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2019.3","T2-2019","100HAB","Pour 100 habitants","0","Unités",,,27.067,,
"SWE","Suède","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2019.6","T4-2019","100HAB","Pour 100 habitants","0","Unités",,,27.971,,
"CHE","Suisse","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2016","2016","100HAB","Pour 100 habitants","0","Unités",,,5.364,,
"CHE","Suisse","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2016.3","T2-2016","100HAB","Pour 100 habitants","0","Unités",,,5.011,,
"CHE","Suisse","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2016.6","T4-2016","100HAB","Pour 100 habitants","0","Unités",,,5.364,,
"CHE","Suisse","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2017","2017","100HAB","Pour 100 habitants","0","Unités",,,7.032,,
"CHE","Suisse","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2017.3","T2-2017","100HAB","Pour 100 habitants","0","Unités",,,6.231,,
"CHE","Suisse","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2017.6","T4-2017","100HAB","Pour 100 habitants","0","Unités",,,7.032,,
"CHE","Suisse","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2018","2018","100HAB","Pour 100 habitants","0","Unités",,,8.46,,
"CHE","Suisse","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2018.3","T2-2018","100HAB","Pour 100 habitants","0","Unités",,,7.777,,
"CHE","Suisse","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2018.6","T4-2018","100HAB","Pour 100 habitants","0","Unités",,,8.46,,
"CHE","Suisse","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2019","2019","100HAB","Pour 100 habitants","0","Unités",,,9.36,,
"CHE","Suisse","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2019.3","T2-2019","100HAB","Pour 100 habitants","0","Unités",,,8.946,,
"CHE","Suisse","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2019.6","T4-2019","100HAB","Pour 100 habitants","0","Unités",,,9.36,,
"TUR","Turquie","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2016","2016","100HAB","Pour 100 habitants","0","Unités",,,2.43,,
"TUR","Turquie","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2016.3","T2-2016","100HAB","Pour 100 habitants","0","Unités",,,2.27,,
"TUR","Turquie","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2016.6","T4-2016","100HAB","Pour 100 habitants","0","Unités",,,2.43,,
"TUR","Turquie","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2017","2017","100HAB","Pour 100 habitants","0","Unités",,,2.909,,
"TUR","Turquie","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2017.3","T2-2017","100HAB","Pour 100 habitants","0","Unités",,,2.624,,
"TUR","Turquie","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2017.6","T4-2017","100HAB","Pour 100 habitants","0","Unités",,,2.909,,
"TUR","Turquie","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2018","2018","100HAB","Pour 100 habitants","0","Unités",,,3.44,,
"TUR","Turquie","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2018.3","T2-2018","100HAB","Pour 100 habitants","0","Unités",,,3.202,,
"TUR","Turquie","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2018.6","T4-2018","100HAB","Pour 100 habitants","0","Unités",,,3.44,,
"TUR","Turquie","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2019","2019","100HAB","Pour 100 habitants","0","Unités",,,3.906,,
"TUR","Turquie","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2019.3","T2-2019","100HAB","Pour 100 habitants","0","Unités",,,3.639,,
"TUR","Turquie","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2019.6","T4-2019","100HAB","Pour 100 habitants","0","Unités",,,3.906,,
"GBR","Royaume-Uni","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2016","2016","100HAB","Pour 100 habitants","0","Unités",,,0.292,,
"GBR","Royaume-Uni","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2016.3","T2-2016","100HAB","Pour 100 habitants","0","Unités",,,0.223,,
"GBR","Royaume-Uni","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2016.6","T4-2016","100HAB","Pour 100 habitants","0","Unités",,,0.292,,
"GBR","Royaume-Uni","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2017","2017","100HAB","Pour 100 habitants","0","Unités",,,0.479,,
"GBR","Royaume-Uni","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2017.3","T2-2017","100HAB","Pour 100 habitants","0","Unités",,,0.375,,
"GBR","Royaume-Uni","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2017.6","T4-2017","100HAB","Pour 100 habitants","0","Unités",,,0.479,,
"GBR","Royaume-Uni","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2018","2018","100HAB","Pour 100 habitants","0","Unités",,,0.769,,
"GBR","Royaume-Uni","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2018.3","T2-2018","100HAB","Pour 100 habitants","0","Unités",,,0.607,,
"GBR","Royaume-Uni","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2018.6","T4-2018","100HAB","Pour 100 habitants","0","Unités",,,0.769,,
"GBR","Royaume-Uni","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2019","2019","100HAB","Pour 100 habitants","0","Unités",,,1.173,,
"GBR","Royaume-Uni","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2019.3","T2-2019","100HAB","Pour 100 habitants","0","Unités",,,0.938,,
"GBR","Royaume-Uni","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2019.6","T4-2019","100HAB","Pour 100 habitants","0","Unités",,,1.173,,
"USA","États-Unis","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2016","2016","100HAB","Pour 100 habitants","0","Unités",,,3.728,,
"USA","États-Unis","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2016.3","T2-2016","100HAB","Pour 100 habitants","0","Unités",,,3.471,,
"USA","États-Unis","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2016.6","T4-2016","100HAB","Pour 100 habitants","0","Unités",,,3.728,,
"USA","États-Unis","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2017","2017","100HAB","Pour 100 habitants","0","Unités",,,4.296,,
"USA","États-Unis","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2017.3","T2-2017","100HAB","Pour 100 habitants","0","Unités",,,3.992,,
"USA","États-Unis","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2017.6","T4-2017","100HAB","Pour 100 habitants","0","Unités",,,4.296,,
"USA","États-Unis","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2018","2018","100HAB","Pour 100 habitants","0","Unités",,,4.893,,
"USA","États-Unis","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2018.3","T2-2018","100HAB","Pour 100 habitants","0","Unités",,,4.604,,
"USA","États-Unis","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2018.6","T4-2018","100HAB","Pour 100 habitants","0","Unités",,,4.893,,
"USA","États-Unis","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2019","2019","100HAB","Pour 100 habitants","0","Unités",,,5.483,,
"USA","États-Unis","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2019.3","T2-2019","100HAB","Pour 100 habitants","0","Unités",,,5.314,,
"USA","États-Unis","BB-P100-FIB","Abonnements au haut-débit par fibre/LAN pour 100 habitants ","2019.6","T4-2019","100HAB","Pour 100 habitants","0","Unités",,,5.483,,
"CHL","Chili","BB-P100-TOT","Total des abonnements au haut-débit fixe pour 100 habitants ","2016","2016","100HAB","Pour 100 habitants","0","Unités",,,15.891,,
"CHL","Chili","BB-P100-TOT","Total des abonnements au haut-débit fixe pour 100 habitants ","2016.3","T2-2016","100HAB","Pour 100 habitants","0","Unités",,,15.64,,
"CHL","Chili","BB-P100-TOT","Total des abonnements au haut-débit fixe pour 100 habitants ","2016.6","T4-2016","100HAB","Pour 100 habitants","0","Unités",,,15.891,,
"CHL","Chili","BB-P100-TOT","Total des abonnements au haut-débit fixe pour 100 habitants ","2017","2017","100HAB","Pour 100 habitants","0","Unités",,,16.533,,
"CHL","Chili","BB-P100-TOT","Total des abonnements au haut-débit fixe pour 100 habitants ","2017.3","T2-2017","100HAB","Pour 100 habitants","0","Unités",,,16.452,,
"CHL","Chili","BB-P100-TOT","Total des abonnements au haut-débit fixe pour 100 habitants ","2017.6","T4-2017","100HAB","Pour 100 habitants","0","Unités",,,16.533,,
"CHL","Chili","BB-P100-TOT","Total des abonnements au haut-débit fixe pour 100 habitants ","2018","2018","100HAB","Pour 100 habitants","0","Unités",,,17.318,,
"CHL","Chili","BB-P100-TOT","Total des abonnements au haut-débit fixe pour 100 habitants ","2018.3","T2-2018","100HAB","Pour 100 habitants","0","Unités",,,17.004,,
"CHL","Chili","BB-P100-TOT","Total des abonnements au haut-débit fixe pour 100 habitants ","2018.6","T4-2018","100HAB","Pour 100 habitants","0","Unités",,,17.318,,
"CHL","Chili","BB-P100-TOT","Total des abonnements au haut-débit fixe pour 100 habitants ","2019","2019","100HAB","Pour 100 habitants","0","Unités",,,18.013,,
"CHL","Chili","BB-P100-TOT","Total des abonnements au haut-débit fixe pour 100 habitants ","2019.3","T2-2019","100HAB","Pour 100 habitants","0","Unités",,,18.086,,
"CHL","Chili","BB-P100-TOT","Total des abonnements au haut-débit fixe pour 100 habitants ","2019.6","T4-2019","100HAB","Pour 100 habitants","0","Unités",,,18.013,,
"CHL","Chili","BB-P100-DSL","Abonnements au haut-débit par DSL pour 100 habitants ","2016","2016","100HAB","Pour 100 habitants","0","Unités",,,4.553,,
"CHL","Chili","BB-P100-DSL","Abonnements au haut-débit par DSL pour 100 habitants ","2016.3","T2-2016","100HAB","Pour 100 habitants","0","Unités",,,4.862,,
"CHL","Chili","BB-P100-DSL","Abonnements au haut-débit par DSL pour 100 habitants ","2016.6","T4-2016","100HAB","Pour 100 habitants","0","Unités",,,4.553,,
"CHL","Chili","BB-P100-DSL","Abonnements au haut-débit par DSL pour 100 habitants ","2017","2017","100HAB","Pour 100 habitants","0","Unités",,,4.157,,
"CHL","Chili","BB-P100-DSL","Abonnements au haut-débit par DSL pour 100 habitants ","2017.3","T2-2017","100HAB","Pour 100 habitants","0","Unités",,,4.424,,
"CHL","Chili","BB-P100-DSL","Abonnements au haut-débit par DSL pour 100 habitants ","2017.6","T4-2017","100HAB","Pour 100 habitants","0","Unités",,,4.157,,
"CHL","Chili","BB-P100-DSL","Abonnements au haut-débit par DSL pour 100 habitants ","2018","2018","100HAB","Pour 100 habitants","0","Unités",,,3.123,,
"CHL","Chili","BB-P100-DSL","Abonnements au haut-débit par DSL pour 100 habitants ","2018.3","T2-2018","100HAB","Pour 100 habitants","0","Unités",,,3.741,,
