"LOCATION","VAR","TIME","Unit Code","PowerCode Code","PowerCode","Value"
"TUR","BB-M2M","2016-Q4","",0,"Unités",3959664
"TUR","BB-M2M","2017","",0,"Unités",4495436
"TUR","BB-M2M","2017-Q2","",0,"Unités",4176794
"TUR","BB-M2M","2017-Q4","",0,"Unités",4495436
"TUR","BB-M2M","2018","",0,"Unités",5209371
"TUR","BB-M2M","2018-Q2","",0,"Unités",4900000
"TUR","BB-M2M","2018-Q4","",0,"Unités",5209371
"TUR","BB-M2M","2019","",0,"Unités",5861438
"TUR","BB-M2M","2019-Q2","",0,"Unités",5495118
"TUR","BB-M2M","2019-Q4","",0,"Unités",5861438
"TUR","BB-P100-M2M","2016","",0,"Unités",4.995
"TUR","BB-P100-M2M","2016-Q2","",0,"Unités",4.712
"TUR","BB-P100-M2M","2016-Q4","",0,"Unités",4.995
"TUR","BB-P100-M2M","2017","",0,"Unités",5.597
"TUR","BB-P100-M2M","2017-Q2","",0,"Unités",5.269
"TUR","BB-P100-M2M","2017-Q4","",0,"Unités",5.597
"TUR","BB-P100-M2M","2018","",0,"Unités",6.399
"TUR","BB-P100-M2M","2018-Q2","",0,"Unités",6.101
"TUR","BB-P100-M2M","2018-Q4","",0,"Unités",6.399
"TUR","BB-P100-M2M","2019","",0,"Unités",7.125
"TUR","BB-P100-M2M","2019-Q2","",0,"Unités",6.75
"TUR","BB-P100-M2M","2019-Q4","",0,"Unités",7.125
"GBR","BB-M2M","2016","",0,"Unités",7637288
"GBR","BB-M2M","2016-Q2","",0,"Unités",7588528
"GBR","BB-M2M","2016-Q4","",0,"Unités",7637288
"GBR","BB-M2M","2017","",0,"Unités",7910641
"GBR","BB-M2M","2017-Q2","",0,"Unités",7793436
"GBR","BB-M2M","2017-Q4","",0,"Unités",7910641
"GBR","BB-M2M","2018","",0,"Unités",8064703
"GBR","BB-M2M","2018-Q2","",0,"Unités",7932051
"GBR","BB-M2M","2018-Q4","",0,"Unités",8064703
"GBR","BB-M2M","2019","",0,"Unités",9458291
"GBR","BB-M2M","2019-Q2","",0,"Unités",8986583
"GBR","BB-M2M","2019-Q4","",0,"Unités",9458291
"GBR","BB-P100-M2M","2016","",0,"Unités",11.634
"GBR","BB-P100-M2M","2016-Q2","",0,"Unités",11.655
"GBR","BB-P100-M2M","2016-Q4","",0,"Unités",11.634
"GBR","BB-P100-M2M","2017","",0,"Unités",11.979
"GBR","BB-P100-M2M","2017-Q2","",0,"Unités",11.872
"GBR","BB-P100-M2M","2017-Q4","",0,"Unités",11.979
"GBR","BB-P100-M2M","2018","",0,"Unités",12.139
"GBR","BB-P100-M2M","2018-Q2","",0,"Unités",12.011
"GBR","BB-P100-M2M","2018-Q4","",0,"Unités",12.139
"GBR","BB-P100-M2M","2019","",0,"Unités",14.152
"GBR","BB-P100-M2M","2019-Q2","",0,"Unités",13.527
"GBR","BB-P100-M2M","2019-Q4","",0,"Unités",14.152
"USA","BB-M2M","2016","",0,"Unités",57279000
"USA","BB-M2M","2016-Q2","",0,"Unités",53045000
"USA","BB-M2M","2016-Q4","",0,"Unités",57279000
"USA","BB-M2M","2017","",0,"Unités",93558084
"USA","BB-M2M","2017-Q2","",0,"Unités",61946000
"USA","BB-M2M","2017-Q4","",0,"Unités",93558084
"USA","BB-M2M","2018","",0,"Unités",112817160
"USA","BB-M2M","2018-Q2","",0,"Unités",102788120
"USA","BB-M2M","2018-Q4","",0,"Unités",112817160
"USA","BB-M2M","2019","",0,"Unités",1.37e+08
"USA","BB-M2M","2019-Q2","",0,"Unités",1.22e+08
"USA","BB-M2M","2019-Q4","",0,"Unités",1.37e+08
"USA","BB-P100-M2M","2016","",0,"Unités",17.716
"USA","BB-P100-M2M","2016-Q2","",0,"Unités",16.524
"USA","BB-P100-M2M","2016-Q4","",0,"Unités",17.716
"USA","BB-P100-M2M","2017","",0,"Unités",28.751
"USA","BB-P100-M2M","2017-Q2","",0,"Unités",19.16
"USA","BB-P100-M2M","2017-Q4","",0,"Unités",28.751
"USA","BB-P100-M2M","2018","",0,"Unités",34.455
"USA","BB-P100-M2M","2018-Q2","",0,"Unités",31.587
"USA","BB-P100-M2M","2018-Q4","",0,"Unités",34.455
"USA","BB-P100-M2M","2019","",0,"Unités",41.639
"USA","BB-P100-M2M","2019-Q2","",0,"Unités",37.259
"USA","BB-P100-M2M","2019-Q4","",0,"Unités",41.639
"CHL","BB-M2M","2016","",0,"Unités",494236
"CHL","BB-M2M","2016-Q2","",0,"Unités",448848
"CHL","BB-M2M","2016-Q4","",0,"Unités",494236
"CHL","BB-M2M","2017","",0,"Unités",527438
"CHL","BB-M2M","2017-Q2","",0,"Unités",461945
"CHL","BB-M2M","2017-Q4","",0,"Unités",527438
"CHL","BB-M2M","2018","",0,"Unités",542811
"CHL","BB-M2M","2018-Q2","",0,"Unités",523009
"CHL","BB-M2M","2018-Q4","",0,"Unités",542811
"CHL","BB-M2M","2019","",0,"Unités",509625
"CHL","BB-M2M","2019-Q2","",0,"Unités",518173
"CHL","BB-M2M","2019-Q4","",0,"Unités",509625
"CHL","BB-P100-M2M","2016","",0,"Unités",2.704
"CHL","BB-P100-M2M","2016-Q2","",0,"Unités",2.487
"CHL","BB-P100-M2M","2016-Q4","",0,"Unités",2.704
"CHL","BB-P100-M2M","2017","",0,"Unités",2.848
"CHL","BB-P100-M2M","2017-Q2","",0,"Unités",2.527
"CHL","BB-P100-M2M","2017-Q4","",0,"Unités",2.848
"CHL","BB-P100-M2M","2018","",0,"Unités",2.892
"CHL","BB-P100-M2M","2018-Q2","",0,"Unités",2.824
"CHL","BB-P100-M2M","2018-Q4","",0,"Unités",2.892
"CHL","BB-P100-M2M","2019","",0,"Unités",2.677
"CHL","BB-P100-M2M","2019-Q2","",0,"Unités",2.761
"CHL","BB-P100-M2M","2019-Q4","",0,"Unités",2.677
"EST","BB-M2M","2016","",0,"Unités",234180
"EST","BB-M2M","2016-Q2","",0,"Unités",207595
"EST","BB-M2M","2016-Q4","",0,"Unités",234180
"EST","BB-M2M","2017","",0,"Unités",250203
"EST","BB-M2M","2017-Q2","",0,"Unités",246455
"EST","BB-M2M","2017-Q4","",0,"Unités",250203
"EST","BB-M2M","2018","",0,"Unités",283772
"EST","BB-M2M","2018-Q2","",0,"Unités",266647
"EST","BB-M2M","2018-Q4","",0,"Unités",283772
"EST","BB-M2M","2019","",0,"Unités",342724
"EST","BB-M2M","2019-Q2","",0,"Unités",315629
"EST","BB-M2M","2019-Q4","",0,"Unités",342724
"EST","BB-P100-M2M","2016","",0,"Unités",17.796
"EST","BB-P100-M2M","2016-Q2","",0,"Unités",15.807
"EST","BB-P100-M2M","2016-Q4","",0,"Unités",17.796
"EST","BB-P100-M2M","2017","",0,"Unités",19.018
"EST","BB-P100-M2M","2017-Q2","",0,"Unités",18.729
"EST","BB-P100-M2M","2017-Q4","",0,"Unités",19.018
"EST","BB-P100-M2M","2018","",0,"Unités",21.513
"EST","BB-P100-M2M","2018-Q2","",0,"Unités",20.268
"EST","BB-P100-M2M","2018-Q4","",0,"Unités",21.513
"EST","BB-P100-M2M","2019","",0,"Unités",25.87
"EST","BB-P100-M2M","2019-Q2","",0,"Unités",23.928
"EST","BB-P100-M2M","2019-Q4","",0,"Unités",25.87
"LVA","BB-M2M","2016","",0,"Unités",171977
"LVA","BB-M2M","2016-Q4","",0,"Unités",171977
"LVA","BB-M2M","2017","",0,"Unités",305618
"LVA","BB-M2M","2017-Q2","",0,"Unités",296804
"LVA","BB-M2M","2017-Q4","",0,"Unités",305618
"LVA","BB-M2M","2018","",0,"Unités",348597
"LVA","BB-M2M","2018-Q2","",0,"Unités",338865
"LVA","BB-M2M","2018-Q4","",0,"Unités",348597
"LVA","BB-M2M","2019","",0,"Unités",368721
"LVA","BB-M2M","2019-Q2","",0,"Unités",357096
"LVA","BB-M2M","2019-Q4","",0,"Unités",368721
"LVA","BB-P100-M2M","2016","",0,"Unités",8.777
"LVA","BB-P100-M2M","2016-Q2","",0,"Unités",0
"LVA","BB-P100-M2M","2016-Q4","",0,"Unités",8.777
"LVA","BB-P100-M2M","2017","",0,"Unités",15.744
"LVA","BB-P100-M2M","2017-Q2","",0,"Unités",15.148
"LVA","BB-P100-M2M","2017-Q4","",0,"Unités",15.744
"LVA","BB-P100-M2M","2018","",0,"Unités",18.097
"LVA","BB-P100-M2M","2018-Q2","",0,"Unités",17.456
"LVA","BB-P100-M2M","2018-Q4","",0,"Unités",18.097
"LVA","BB-P100-M2M","2019","",0,"Unités",19.27
"LVA","BB-P100-M2M","2019-Q2","",0,"Unités",18.538
"LVA","BB-P100-M2M","2019-Q4","",0,"Unités",19.27
"LTU","BB-M2M","2016","",0,"Unités",187500
"LTU","BB-M2M","2016-Q4","",0,"Unités",187500
"LTU","BB-M2M","2017","",0,"Unités",251004
"LTU","BB-M2M","2017-Q2","",0,"Unités",233230
"LTU","BB-M2M","2017-Q4","",0,"Unités",251004
"LTU","BB-M2M","2018","",0,"Unités",293581
"LTU","BB-M2M","2018-Q2","",0,"Unités",279560
"LTU","BB-M2M","2018-Q4","",0,"Unités",293581
"LTU","BB-M2M","2019","",0,"Unités",324312
"LTU","BB-M2M","2019-Q2","",0,"Unités",313378
"LTU","BB-M2M","2019-Q4","",0,"Unités",324312
"LTU","BB-P100-M2M","2016","",0,"Unités",6.537
"LTU","BB-P100-M2M","2016-Q2","",0,"Unités",0
"LTU","BB-P100-M2M","2016-Q4","",0,"Unités",6.537
"LTU","BB-P100-M2M","2017","",0,"Unités",8.874
"LTU","BB-P100-M2M","2017-Q2","",0,"Unités",8.132
"LTU","BB-P100-M2M","2017-Q4","",0,"Unités",8.874
"LTU","BB-P100-M2M","2018","",0,"Unités",10.479
"LTU","BB-P100-M2M","2018-Q2","",0,"Unités",9.884
"LTU","BB-P100-M2M","2018-Q4","",0,"Unités",10.479
"LTU","BB-P100-M2M","2019","",0,"Unités",11.613
"LTU","BB-P100-M2M","2019-Q2","",0,"Unités",11.186
"LTU","BB-P100-M2M","2019-Q4","",0,"Unités",11.613
"SVN","BB-M2M","2016","",0,"Unités",63940
"SVN","BB-M2M","2016-Q2","",0,"Unités",59621
"SVN","BB-M2M","2016-Q4","",0,"Unités",63940
"SVN","BB-M2M","2017","",0,"Unités",63180
"SVN","BB-M2M","2017-Q2","",0,"Unités",65046
"SVN","BB-M2M","2017-Q4","",0,"Unités",63180
"SVN","BB-M2M","2018","",0,"Unités",72201
"SVN","BB-M2M","2018-Q2","",0,"Unités",68705
"SVN","BB-M2M","2018-Q4","",0,"Unités",72201
"SVN","BB-M2M","2019","",0,"Unités",78517
"SVN","BB-M2M","2019-Q2","",0,"Unités",76695
"SVN","BB-M2M","2019-Q4","",0,"Unités",78517
"SVN","BB-P100-M2M","2016","",0,"Unités",3.097
"SVN","BB-P100-M2M","2016-Q2","",0,"Unités",2.89
"SVN","BB-P100-M2M","2016-Q4","",0,"Unités",3.097
"SVN","BB-P100-M2M","2017","",0,"Unités",3.058
"SVN","BB-P100-M2M","2017-Q2","",0,"Unités",3.151
"SVN","BB-P100-M2M","2017-Q4","",0,"Unités",3.058
"SVN","BB-P100-M2M","2018","",0,"Unités",3.485
"SVN","BB-P100-M2M","2018-Q2","",0,"Unités",3.326
"SVN","BB-P100-M2M","2018-Q4","",0,"Unités",3.485
"SVN","BB-P100-M2M","2019","",0,"Unités",3.759
"SVN","BB-P100-M2M","2019-Q2","",0,"Unités",3.701
"SVN","BB-P100-M2M","2019-Q4","",0,"Unités",3.759
"OECD","BB-M2M","2016","",0,"Unités",161796594
"OECD","BB-M2M","2016-Q2","",0,"Unités",131826966
"OECD","BB-M2M","2016-Q4","",0,"Unités",161796594
"OECD","BB-M2M","2017","",0,"Unités",223927797
"OECD","BB-M2M","2017-Q2","",0,"Unités",164750760
"OECD","BB-M2M","2017-Q4","",0,"Unités",223927797
"OECD","BB-M2M","2018","",0,"Unités",271941195
"OECD","BB-M2M","2018-Q2","",0,"Unités",226870146
"OECD","BB-M2M","2018-Q4","",0,"Unités",271941195
"OECD","BB-M2M","2019","",0,"Unités",328120859
"OECD","BB-M2M","2019-Q2","",0,"Unités",267653117
"OECD","BB-M2M","2019-Q4","",0,"Unités",328120859
"OECD","BB-P100-M2M","2016","",0,"Unités",12.12
"OECD","BB-P100-M2M","2016-Q2","",0,"Unités",9.937
"OECD","BB-P100-M2M","2016-Q4","",0,"Unités",12.12
"OECD","BB-P100-M2M","2017","",0,"Unités",16.679
"OECD","BB-P100-M2M","2017-Q2","",0,"Unités",12.341
"OECD","BB-P100-M2M","2017-Q4","",0,"Unités",16.679
"OECD","BB-P100-M2M","2018","",0,"Unités",20.14
"OECD","BB-P100-M2M","2018-Q2","",0,"Unités",16.898
"OECD","BB-P100-M2M","2018-Q4","",0,"Unités",20.14
"OECD","BB-P100-M2M","2019","",0,"Unités",24.174
"OECD","BB-P100-M2M","2019-Q2","",0,"Unités",19.822
"OECD","BB-P100-M2M","2019-Q4","",0,"Unités",24.174
"AUS","BB-DATA-GB","2016","",0,"Unités",1.61
"AUS","BB-DATA-GB","2016-Q4","",0,"Unités",1.61
"AUS","BB-DATA-GB","2017","",0,"Unités",2.15
"AUS","BB-DATA-GB","2017-Q4","",0,"Unités",2.15
"AUS","BB-DATA-GB","2018","",0,"Unités",4.64
"AUS","BB-DATA-GB","2018-Q4","",0,"Unités",4.64
"AUS","BB-DATA-GB","2019","",0,"Unités",7.6
"AUS","BB-DATA-GB","2019-Q4","",0,"Unités",7.6
"AUT","BB-DATA-GB","2016","",0,"Unités",7.41
"AUT","BB-DATA-GB","2016-Q4","",0,"Unités",7.41
"AUT","BB-DATA-GB","2017","",0,"Unités",11.9
"AUT","BB-DATA-GB","2017-Q4","",0,"Unités",11.9
"AUT","BB-DATA-GB","2018","",0,"Unités",16.4
"AUT","BB-DATA-GB","2018-Q4","",0,"Unités",16.4
"AUT","BB-DATA-GB","2019","",0,"Unités",19.11
"AUT","BB-DATA-GB","2019-Q4","",0,"Unités",19.11
"BEL","BB-DATA-GB","2016","",0,"Unités",0.93
"BEL","BB-DATA-GB","2016-Q4","",0,"Unités",0.93
"BEL","BB-DATA-GB","2017","",0,"Unités",1.36
"BEL","BB-DATA-GB","2017-Q4","",0,"Unités",1.36
"BEL","BB-DATA-GB","2018","",0,"Unités",2.01
"BEL","BB-DATA-GB","2018-Q4","",0,"Unités",2.01
"BEL","BB-DATA-GB","2019","",0,"Unités",2.95
"BEL","BB-DATA-GB","2019-Q4","",0,"Unités",2.95
"CAN","BB-DATA-GB","2016","",0,"Unités",1.54
"CAN","BB-DATA-GB","2016-Q4","",0,"Unités",1.54
"CAN","BB-DATA-GB","2017","",0,"Unités",2
"CAN","BB-DATA-GB","2017-Q4","",0,"Unités",2
"CAN","BB-DATA-GB","2018","",0,"Unités",2.46
"CAN","BB-DATA-GB","2018-Q4","",0,"Unités",2.46
"CAN","BB-DATA-GB","2019","",0,"Unités",2.929
"CAN","BB-DATA-GB","2019-Q4","",0,"Unités",2.929
"CZE","BB-DATA-GB","2016","",0,"Unités",1.05
"CZE","BB-DATA-GB","2016-Q4","",0,"Unités",1.05
"CZE","BB-DATA-GB","2017","",0,"Unités",1.78
"CZE","BB-DATA-GB","2017-Q4","",0,"Unités",1.78
"CZE","BB-DATA-GB","2018","",0,"Unités",3.39
"CZE","BB-DATA-GB","2018-Q4","",0,"Unités",3.39
"CZE","BB-DATA-GB","2019","",0,"Unités",1.82
"CZE","BB-DATA-GB","2019-Q4","",0,"Unités",1.82
"DNK","BB-DATA-GB","2016","",0,"Unités",4.57
"DNK","BB-DATA-GB","2016-Q4","",0,"Unités",4.57
"DNK","BB-DATA-GB","2017","",0,"Unités",6.06
"DNK","BB-DATA-GB","2017-Q4","",0,"Unités",6.06
"DNK","BB-DATA-GB","2018","",0,"Unités",7.47
"DNK","BB-DATA-GB","2018-Q4","",0,"Unités",7.47
"DNK","BB-DATA-GB","2019","",0,"Unités",9.57
"DNK","BB-DATA-GB","2019-Q4","",0,"Unités",9.57
"FIN","BB-DATA-GB","2016","",0,"Unités",10.89
"FIN","BB-DATA-GB","2016-Q4","",0,"Unités",10.89
"FIN","BB-DATA-GB","2017","",0,"Unités",15.58
"FIN","BB-DATA-GB","2017-Q4","",0,"Unités",15.58
"FIN","BB-DATA-GB","2018","",0,"Unités",19.63
"FIN","BB-DATA-GB","2018-Q4","",0,"Unités",19.63
"FIN","BB-DATA-GB","2019","",0,"Unités",23.48
"FIN","BB-DATA-GB","2019-Q4","",0,"Unités",23.48
"FRA","BB-DATA-GB","2016","",0,"Unités",1.77
"FRA","BB-DATA-GB","2016-Q4","",0,"Unités",1.77
"FRA","BB-DATA-GB","2017","",0,"Unités",3.62
"FRA","BB-DATA-GB","2017-Q4","",0,"Unités",3.62
"FRA","BB-DATA-GB","2018","",0,"Unités",5.63
"FRA","BB-DATA-GB","2018-Q4","",0,"Unités",5.63
"FRA","BB-DATA-GB","2019","",0,"Unités",7.68
"FRA","BB-DATA-GB","2019-Q4","",0,"Unités",7.68
"DEU","BB-DATA-GB","2016","",0,"Unités",1.28
"DEU","BB-DATA-GB","2016-Q4","",0,"Unités",1.28
"DEU","BB-DATA-GB","2017","",0,"Unités",1.84
"DEU","BB-DATA-GB","2017-Q4","",0,"Unités",1.84
"DEU","BB-DATA-GB","2018","",0,"Unités",2.54
"DEU","BB-DATA-GB","2018-Q4","",0,"Unités",2.54
"DEU","BB-DATA-GB","2019","",0,"Unités",3.34
"DEU","BB-DATA-GB","2019-Q4","",0,"Unités",3.34
"GRC","BB-DATA-GB","2016","",0,"Unités",0.71
"GRC","BB-DATA-GB","2016-Q4","",0,"Unités",0.71
"GRC","BB-DATA-GB","2017","",0,"Unités",1.25
"GRC","BB-DATA-GB","2017-Q4","",0,"Unités",1.25
"GRC","BB-DATA-GB","2018","",0,"Unités",1.54
"GRC","BB-DATA-GB","2018-Q4","",0,"Unités",1.54
"GRC","BB-DATA-GB","2019","",0,"Unités",2.12
"GRC","BB-DATA-GB","2019-Q4","",0,"Unités",2.12
"HUN","BB-DATA-GB","2016","",0,"Unités",1.54
"HUN","BB-DATA-GB","2016-Q4","",0,"Unités",1.54
"HUN","BB-DATA-GB","2017","",0,"Unités",2.34
"HUN","BB-DATA-GB","2017-Q4","",0,"Unités",2.34
"HUN","BB-DATA-GB","2018","",0,"Unités",3.59
"HUN","BB-DATA-GB","2018-Q4","",0,"Unités",3.59
"HUN","BB-DATA-GB","2019","",0,"Unités",4.11
"HUN","BB-DATA-GB","2019-Q4","",0,"Unités",4.11
"ISL","BB-DATA-GB","2016","",0,"Unités",4.25
"ISL","BB-DATA-GB","2016-Q4","",0,"Unités",4.25
"ISL","BB-DATA-GB","2017","",0,"Unités",5.83
"ISL","BB-DATA-GB","2017-Q4","",0,"Unités",5.83
"ISL","BB-DATA-GB","2018","",0,"Unités",7.82
"ISL","BB-DATA-GB","2018-Q4","",0,"Unités",7.82
"ISL","BB-DATA-GB","2019","",0,"Unités",11.32
"ISL","BB-DATA-GB","2019-Q4","",0,"Unités",11.32
"IRL","BB-DATA-GB","2016","",0,"Unités",3.15
"IRL","BB-DATA-GB","2016-Q4","",0,"Unités",3.15
"IRL","BB-DATA-GB","2017","",0,"Unités",4.85
"IRL","BB-DATA-GB","2017-Q4","",0,"Unités",4.85
"IRL","BB-DATA-GB","2018","",0,"Unités",6.93
"IRL","BB-DATA-GB","2018-Q4","",0,"Unités",6.93
"IRL","BB-DATA-GB","2019","",0,"Unités",9.07
"IRL","BB-DATA-GB","2019-Q4","",0,"Unités",9.07
"ITA","BB-DATA-GB","2016","",0,"Unités",1.87
"ITA","BB-DATA-GB","2016-Q4","",0,"Unités",1.87
"ITA","BB-DATA-GB","2017","",0,"Unités",2.75
"ITA","BB-DATA-GB","2017-Q4","",0,"Unités",2.75
"ITA","BB-DATA-GB","2018","",0,"Unités",4.33
"ITA","BB-DATA-GB","2018-Q4","",0,"Unités",4.33
"ITA","BB-DATA-GB","2019","",0,"Unités",6.57
"ITA","BB-DATA-GB","2019-Q4","",0,"Unités",6.57
"JPN","BB-DATA-GB","2016","",0,"Unités",2.66
"JPN","BB-DATA-GB","2016-Q4","",0,"Unités",2.66
"JPN","BB-DATA-GB","2017","",0,"Unités",3.41
"JPN","BB-DATA-GB","2017-Q4","",0,"Unités",3.41
"JPN","BB-DATA-GB","2018","",0,"Unités",4.32
"JPN","BB-DATA-GB","2018-Q4","",0,"Unités",4.32
"JPN","BB-DATA-GB","2019","",0,"Unités",5.05
"JPN","BB-DATA-GB","2019-Q4","",0,"Unités",5.05
"KOR","BB-DATA-GB","2016","",0,"Unités",4.02
"KOR","BB-DATA-GB","2016-Q4","",0,"Unités",4.02
"KOR","BB-DATA-GB","2017","",0,"Unités",5.31
"KOR","BB-DATA-GB","2017-Q4","",0,"Unités",5.31
"KOR","BB-DATA-GB","2018","",0,"Unités",6.49
"KOR","BB-DATA-GB","2018-Q4","",0,"Unités",6.49
"KOR","BB-DATA-GB","2019","",0,"Unités",8.61
"KOR","BB-DATA-GB","2019-Q4","",0,"Unités",8.61
"LUX","BB-DATA-GB","2016","",0,"Unités",3
"LUX","BB-DATA-GB","2016-Q4","",0,"Unités",3
"LUX","BB-DATA-GB","2017","",0,"Unités",3.77
"LUX","BB-DATA-GB","2017-Q4","",0,"Unités",3.77
"LUX","BB-DATA-GB","2018","",0,"Unités",3.99
"LUX","BB-DATA-GB","2018-Q4","",0,"Unités",3.99
"LUX","BB-DATA-GB","2019","",0,"Unités",4.89
"LUX","BB-DATA-GB","2019-Q4","",0,"Unités",4.89
"MEX","BB-DATA-GB","2016","",0,"Unités",0.78
"MEX","BB-DATA-GB","2016-Q4","",0,"Unités",0.78
"MEX","BB-DATA-GB","2017","",0,"Unités",1.32
"MEX","BB-DATA-GB","2017-Q4","",0,"Unités",1.32
"MEX","BB-DATA-GB","2018","",0,"Unités",2.11
"MEX","BB-DATA-GB","2018-Q4","",0,"Unités",2.11
"MEX","BB-DATA-GB","2019","",0,"Unités",3.64
"MEX","BB-DATA-GB","2019-Q4","",0,"Unités",3.64
"NLD","BB-DATA-GB","2016","",0,"Unités",1.13
"NLD","BB-DATA-GB","2016-Q4","",0,"Unités",1.13
"NLD","BB-DATA-GB","2017","",0,"Unités",1.83
"NLD","BB-DATA-GB","2017-Q4","",0,"Unités",1.83
"NLD","BB-DATA-GB","2018","",0,"Unités",2.58
"NLD","BB-DATA-GB","2018-Q4","",0,"Unités",2.58
"NLD","BB-DATA-GB","2019","",0,"Unités",3.19
"NLD","BB-DATA-GB","2019-Q4","",0,"Unités",3.19
"NZL","BB-DATA-GB","2016","",0,"Unités",1.05
"NZL","BB-DATA-GB","2016-Q4","",0,"Unités",1.05
"NZL","BB-DATA-GB","2017","",0,"Unités",1.59
"NZL","BB-DATA-GB","2017-Q4","",0,"Unités",1.59
"NZL","BB-DATA-GB","2018","",0,"Unités",2.46
"NZL","BB-DATA-GB","2018-Q4","",0,"Unités",2.46
"NZL","BB-DATA-GB","2019","",0,"Unités",3.21
"NZL","BB-DATA-GB","2019-Q4","",0,"Unités",3.21
"NOR","BB-DATA-GB","2016","",0,"Unités",2.7
"NOR","BB-DATA-GB","2016-Q4","",0,"Unités",2.7
"NOR","BB-DATA-GB","2017","",0,"Unités",3.95
"NOR","BB-DATA-GB","2017-Q4","",0,"Unités",3.95
"NOR","BB-DATA-GB","2018","",0,"Unités",4.85
"NOR","BB-DATA-GB","2018-Q4","",0,"Unités",4.85
"NOR","BB-DATA-GB","2019","",0,"Unités",5.58
"NOR","BB-DATA-GB","2019-Q4","",0,"Unités",5.58
"POL","BB-DATA-GB","2016","",0,"Unités",4.09
"POL","BB-DATA-GB","2016-Q4","",0,"Unités",4.09
"POL","BB-DATA-GB","2017","",0,"Unités",5.14
"POL","BB-DATA-GB","2017-Q4","",0,"Unités",5.14
"POL","BB-DATA-GB","2018","",0,"Unités",6.48
"POL","BB-DATA-GB","2018-Q4","",0,"Unités",6.48
"POL","BB-DATA-GB","2019","",0,"Unités",8.7
"POL","BB-DATA-GB","2019-Q4","",0,"Unités",8.7
"PRT","BB-DATA-GB","2016","",0,"Unités",1.64
"PRT","BB-DATA-GB","2016-Q4","",0,"Unités",1.64
"PRT","BB-DATA-GB","2017","",0,"Unités",2.46
"PRT","BB-DATA-GB","2017-Q4","",0,"Unités",2.46
"PRT","BB-DATA-GB","2018","",0,"Unités",2.99
"PRT","BB-DATA-GB","2018-Q4","",0,"Unités",2.99
"PRT","BB-DATA-GB","2019","",0,"Unités",3.84
"PRT","BB-DATA-GB","2019-Q4","",0,"Unités",3.84
"SVK","BB-DATA-GB","2016","",0,"Unités",0.73
"SVK","BB-DATA-GB","2016-Q4","",0,"Unités",0.73
"SVK","BB-DATA-GB","2017","",0,"Unités",0.76
"SVK","BB-DATA-GB","2017-Q4","",0,"Unités",0.76
"SVK","BB-DATA-GB","2018","",0,"Unités",1.03
"SVK","BB-DATA-GB","2018-Q4","",0,"Unités",1.03
"SVK","BB-DATA-GB","2019","",0,"Unités",1.64
"SVK","BB-DATA-GB","2019-Q4","",0,"Unités",1.64
"ESP","BB-DATA-GB","2016","",0,"Unités",1.27
"ESP","BB-DATA-GB","2016-Q4","",0,"Unités",1.27
"ESP","BB-DATA-GB","2017","",0,"Unités",2.1
"ESP","BB-DATA-GB","2017-Q4","",0,"Unités",2.1
"ESP","BB-DATA-GB","2018","",0,"Unités",2.83
"ESP","BB-DATA-GB","2018-Q4","",0,"Unités",2.83
"ESP","BB-DATA-GB","2019","",0,"Unités",3.4
"ESP","BB-DATA-GB","2019-Q4","",0,"Unités",3.4
"SWE","BB-DATA-GB","2016","",0,"Unités",4.55
"SWE","BB-DATA-GB","2016-Q4","",0,"Unités",4.55
"SWE","BB-DATA-GB","2017","",0,"Unités",5.84
"SWE","BB-DATA-GB","2017-Q4","",0,"Unités",5.84
"SWE","BB-DATA-GB","2018","",0,"Unités",7.32
"SWE","BB-DATA-GB","2018-Q4","",0,"Unités",7.32
"SWE","BB-DATA-GB","2019","",0,"Unités",8.94
"SWE","BB-DATA-GB","2019-Q4","",0,"Unités",8.94
"CHE","BB-DATA-GB","2016","",0,"Unités",2.74
"CHE","BB-DATA-GB","2016-Q4","",0,"Unités",2.74
"CHE","BB-DATA-GB","2017","",0,"Unités",4.33
"CHE","BB-DATA-GB","2017-Q4","",0,"Unités",4.33
"CHE","BB-DATA-GB","2018","",0,"Unités",6.91
"CHE","BB-DATA-GB","2018-Q4","",0,"Unités",6.91
"CHE","BB-DATA-GB","2019","",0,"Unités",8.22
"CHE","BB-DATA-GB","2019-Q4","",0,"Unités",8.22
"TUR","BB-DATA-GB","2016","",0,"Unités",2.07
"TUR","BB-DATA-GB","2016-Q4","",0,"Unités",2.07
"TUR","BB-DATA-GB","2017","",0,"Unités",3.14
"TUR","BB-DATA-GB","2017-Q4","",0,"Unités",3.14
"TUR","BB-DATA-GB","2018","",0,"Unités",4.43
"TUR","BB-DATA-GB","2018-Q4","",0,"Unités",4.43
"TUR","BB-DATA-GB","2019","",0,"Unités",6.07
"TUR","BB-DATA-GB","2019-Q4","",0,"Unités",6.07
"GBR","BB-DATA-GB","2016","",0,"Unités",2.03
"GBR","BB-DATA-GB","2016-Q4","",0,"Unités",2.03
"GBR","BB-DATA-GB","2017","",0,"Unités",2.71
"GBR","BB-DATA-GB","2017-Q4","",0,"Unités",2.71
"GBR","BB-DATA-GB","2018","",0,"Unités",3.36
"GBR","BB-DATA-GB","2018-Q4","",0,"Unités",3.36
"GBR","BB-DATA-GB","2019","",0,"Unités",4.14
"GBR","BB-DATA-GB","2019-Q4","",0,"Unités",4.14
"USA","BB-DATA-GB","2016","",0,"Unités",2.85
